i	j	k	t	i2	j2	k2	t2	coeff
3	4	1	7	2	4	1	7	1000
3	4	1	7	2	4	1	6	1000
3	4	1	7	2	4	1	5	1000
3	4	1	7	2	4	1	4	1000
3	4	1	7	2	4	1	11	1000
3	4	1	7	2	4	1	10	1000
3	4	1	7	2	4	1	9	1000
3	4	1	7	2	4	1	8	1000
3	4	1	7	2	4	1	15	1000
3	4	1	7	2	4	1	14	1000
3	4	1	7	2	4	1	13	1000
3	4	1	7	2	4	1	12	1000
3	4	1	7	2	4	1	19	1000
3	4	1	7	2	4	1	18	1000
3	4	1	7	2	4	1	17	1000
3	4	1	7	2	4	1	16	1000
3	4	1	7	3	4	1	4	1000
3	4	1	7	3	4	1	5	1000
3	4	1	7	3	4	1	6	1000
3	4	1	7	3	4	1	7	1003
3	4	1	7	3	4	1	0	1000
3	4	1	7	3	4	1	1	1000
3	4	1	7	3	4	1	2	1000
3	4	1	7	3	4	1	3	1000
3	4	1	7	3	4	1	12	1000
3	4	1	7	3	4	1	13	1000
3	4	1	7	3	4	1	14	1000
3	4	1	7	3	4	1	15	1000
3	4	1	7	3	4	1	8	1000
3	4	1	7	3	4	1	9	1000
3	4	1	7	3	4	1	10	1000
3	4	1	7	3	4	1	11	1000
1	2	1	10	1	2	1	10	1000
1	2	1	10	2	3	1	10	-2000
1	2	1	10	2	4	1	10	-2000
3	4	1	0	3	4	1	16	1000
3	4	1	0	3	4	1	17	1000
3	4	1	0	3	4	1	18	1000
3	4	1	0	3	4	1	19	1000
3	4	1	0	1	4	1	1	1000
3	4	1	0	1	4	1	0	1000
3	4	1	0	1	4	1	3	1000
3	4	1	0	1	4	1	2	1000
3	4	1	0	1	4	1	5	1000
3	4	1	0	1	4	1	4	1000
3	4	1	0	1	4	1	7	1000
3	4	1	0	1	4	1	6	1000
3	4	1	0	1	4	1	9	1000
3	4	1	0	1	4	1	8	1000
3	4	1	0	1	4	1	11	1000
3	4	1	0	1	4	1	10	1000
3	4	1	0	1	4	1	13	1000
3	4	1	0	1	4	1	12	1000
3	4	1	0	1	4	1	15	1000
3	4	1	0	1	4	1	14	1000
3	4	1	0	1	4	1	17	1000
3	4	1	0	1	4	1	16	1000
3	4	1	0	1	4	1	19	1000
3	4	1	0	1	4	1	18	1000
3	4	1	0	2	4	1	3	1000
3	4	1	0	2	4	1	2	1000
3	4	1	0	2	4	1	1	1000
3	4	1	0	2	4	1	0	1000
3	4	1	0	2	4	1	7	1000
3	4	1	0	2	4	1	6	1000
3	4	1	0	2	4	1	5	1000
3	4	1	0	2	4	1	4	1000
3	4	1	0	2	4	1	11	1000
3	4	1	0	2	4	1	10	1000
3	4	1	0	2	4	1	9	1000
3	4	1	0	2	4	1	8	1000
3	4	1	0	2	4	1	15	1000
3	4	1	0	2	4	1	14	1000
3	4	1	0	2	4	1	13	1000
3	4	1	0	2	4	1	12	1000
3	4	1	0	2	4	1	19	1000
3	4	1	0	2	4	1	18	1000
3	4	1	0	2	4	1	17	1000
3	4	1	0	2	4	1	16	1000
3	4	1	0	3	4	1	4	1000
3	4	1	0	3	4	1	5	1000
3	4	1	0	3	4	1	6	1000
3	4	1	0	3	4	1	7	1000
3	4	1	0	3	4	1	0	-994
3	4	1	0	3	4	1	1	1000
3	4	1	0	3	4	1	2	1000
3	4	1	0	3	4	1	3	1000
3	4	1	0	3	4	1	12	1000
3	4	1	0	3	4	1	13	1000
3	4	1	0	3	4	1	14	1000
3	4	1	0	3	4	1	15	1000
3	4	1	0	3	4	1	8	1000
3	4	1	0	3	4	1	9	1000
3	4	1	0	3	4	1	10	1000
3	4	1	0	3	4	1	11	1000
2	3	1	11	2	3	1	11	2000
2	3	1	11	2	4	1	11	1000
2	3	1	11	3	4	1	11	-2000
1	2	1	13	1	2	1	13	1000
1	2	1	13	2	3	1	13	-2000
1	2	1	13	2	4	1	13	-2000
3	4	1	1	3	4	1	16	1000
3	4	1	1	3	4	1	17	1000
3	4	1	1	3	4	1	18	1000
3	4	1	1	3	4	1	19	1000
3	4	1	1	1	4	1	1	1000
3	4	1	1	1	4	1	0	1000
3	4	1	1	1	4	1	3	1000
3	4	1	1	1	4	1	2	1000
3	4	1	1	1	4	1	5	1000
3	4	1	1	1	4	1	4	1000
3	4	1	1	1	4	1	7	1000
3	4	1	1	1	4	1	6	1000
3	4	1	1	1	4	1	9	1000
3	4	1	1	1	4	1	8	1000
3	4	1	1	1	4	1	11	1000
3	4	1	1	1	4	1	10	1000
3	4	1	1	1	4	1	13	1000
3	4	1	1	1	4	1	12	1000
3	4	1	1	1	4	1	15	1000
3	4	1	1	1	4	1	14	1000
3	4	1	1	1	4	1	17	1000
3	4	1	1	1	4	1	16	1000
3	4	1	1	1	4	1	19	1000
3	4	1	1	1	4	1	18	1000
3	4	1	1	2	4	1	3	1000
3	4	1	1	2	4	1	2	1000
3	4	1	1	2	4	1	1	1000
3	4	1	1	2	4	1	0	1000
3	4	1	1	2	4	1	7	1000
3	4	1	1	2	4	1	6	1000
3	4	1	1	2	4	1	5	1000
3	4	1	1	2	4	1	4	1000
3	4	1	1	2	4	1	11	1000
3	4	1	1	2	4	1	10	1000
3	4	1	1	2	4	1	9	1000
3	4	1	1	2	4	1	8	1000
3	4	1	1	2	4	1	15	1000
3	4	1	1	2	4	1	14	1000
3	4	1	1	2	4	1	13	1000
3	4	1	1	2	4	1	12	1000
3	4	1	1	2	4	1	19	1000
3	4	1	1	2	4	1	18	1000
3	4	1	1	2	4	1	17	1000
3	4	1	1	2	4	1	16	1000
3	4	1	1	3	4	1	4	1000
3	4	1	1	3	4	1	5	1000
3	4	1	1	3	4	1	6	1000
3	4	1	1	3	4	1	7	1000
3	4	1	1	3	4	1	0	1000
3	4	1	1	3	4	1	1	-994
3	4	1	1	3	4	1	2	1000
3	4	1	1	3	4	1	3	1000
3	4	1	1	3	4	1	12	1000
3	4	1	1	3	4	1	13	1000
3	4	1	1	3	4	1	14	1000
3	4	1	1	3	4	1	15	1000
3	4	1	1	3	4	1	8	1000
3	4	1	1	3	4	1	9	1000
3	4	1	1	3	4	1	10	1000
3	4	1	1	3	4	1	11	1000
2	3	1	10	2	3	1	10	2000
2	3	1	10	2	4	1	10	1000
2	3	1	10	3	4	1	10	-2000
1	2	1	12	1	2	1	12	1000
1	2	1	12	2	3	1	12	-2000
1	2	1	12	2	4	1	12	-2000
3	4	1	2	3	4	1	16	1000
3	4	1	2	3	4	1	17	1000
3	4	1	2	3	4	1	18	1000
3	4	1	2	3	4	1	19	1000
3	4	1	2	1	4	1	1	1000
3	4	1	2	1	4	1	0	1000
3	4	1	2	1	4	1	3	1000
3	4	1	2	1	4	1	2	1000
3	4	1	2	1	4	1	5	1000
3	4	1	2	1	4	1	4	1000
3	4	1	2	1	4	1	7	1000
3	4	1	2	1	4	1	6	1000
3	4	1	2	1	4	1	9	1000
3	4	1	2	1	4	1	8	1000
3	4	1	2	1	4	1	11	1000
3	4	1	2	1	4	1	10	1000
3	4	1	2	1	4	1	13	1000
3	4	1	2	1	4	1	12	1000
3	4	1	2	1	4	1	15	1000
3	4	1	2	1	4	1	14	1000
3	4	1	2	1	4	1	17	1000
3	4	1	2	1	4	1	16	1000
3	4	1	2	1	4	1	19	1000
3	4	1	2	1	4	1	18	1000
3	4	1	2	2	4	1	3	1000
3	4	1	2	2	4	1	2	1000
3	4	1	2	2	4	1	1	1000
3	4	1	2	2	4	1	0	1000
3	4	1	2	2	4	1	7	1000
3	4	1	2	2	4	1	6	1000
3	4	1	2	2	4	1	5	1000
3	4	1	2	2	4	1	4	1000
3	4	1	2	2	4	1	11	1000
3	4	1	2	2	4	1	10	1000
3	4	1	2	2	4	1	9	1000
3	4	1	2	2	4	1	8	1000
3	4	1	2	2	4	1	15	1000
3	4	1	2	2	4	1	14	1000
3	4	1	2	2	4	1	13	1000
3	4	1	2	2	4	1	12	1000
3	4	1	2	2	4	1	19	1000
3	4	1	2	2	4	1	18	1000
3	4	1	2	2	4	1	17	1000
3	4	1	2	2	4	1	16	1000
3	4	1	2	3	4	1	4	1000
3	4	1	2	3	4	1	5	1000
3	4	1	2	3	4	1	6	1000
3	4	1	2	3	4	1	7	1000
3	4	1	2	3	4	1	0	1000
3	4	1	2	3	4	1	1	1000
3	4	1	2	3	4	1	2	6
3	4	1	2	3	4	1	3	1000
3	4	1	2	3	4	1	12	1000
3	4	1	2	3	4	1	13	1000
3	4	1	2	3	4	1	14	1000
3	4	1	2	3	4	1	15	1000
3	4	1	2	3	4	1	8	1000
3	4	1	2	3	4	1	9	1000
3	4	1	2	3	4	1	10	1000
3	4	1	2	3	4	1	11	1000
2	3	1	9	2	3	1	9	3000
2	3	1	9	2	4	1	9	2000
2	3	1	9	3	4	1	9	-2000
1	2	1	15	1	2	1	15	1000
1	2	1	15	2	3	1	15	-2000
1	2	1	15	2	4	1	15	-2000
3	4	1	3	3	4	1	16	1000
3	4	1	3	3	4	1	17	1000
3	4	1	3	3	4	1	18	1000
3	4	1	3	3	4	1	19	1000
3	4	1	3	1	4	1	1	1000
3	4	1	3	1	4	1	0	1000
3	4	1	3	1	4	1	3	1000
3	4	1	3	1	4	1	2	1000
3	4	1	3	1	4	1	5	1000
3	4	1	3	1	4	1	4	1000
3	4	1	3	1	4	1	7	1000
3	4	1	3	1	4	1	6	1000
3	4	1	3	1	4	1	9	1000
3	4	1	3	1	4	1	8	1000
3	4	1	3	1	4	1	11	1000
3	4	1	3	1	4	1	10	1000
3	4	1	3	1	4	1	13	1000
3	4	1	3	1	4	1	12	1000
3	4	1	3	1	4	1	15	1000
3	4	1	3	1	4	1	14	1000
3	4	1	3	1	4	1	17	1000
3	4	1	3	1	4	1	16	1000
3	4	1	3	1	4	1	19	1000
3	4	1	3	1	4	1	18	1000
3	4	1	3	2	4	1	3	1000
3	4	1	3	2	4	1	2	1000
3	4	1	3	2	4	1	1	1000
3	4	1	3	2	4	1	0	1000
3	4	1	3	2	4	1	7	1000
3	4	1	3	2	4	1	6	1000
3	4	1	3	2	4	1	5	1000
3	4	1	3	2	4	1	4	1000
3	4	1	3	2	4	1	11	1000
3	4	1	3	2	4	1	10	1000
3	4	1	3	2	4	1	9	1000
3	4	1	3	2	4	1	8	1000
3	4	1	3	2	4	1	15	1000
3	4	1	3	2	4	1	14	1000
3	4	1	3	2	4	1	13	1000
3	4	1	3	2	4	1	12	1000
3	4	1	3	2	4	1	19	1000
3	4	1	3	2	4	1	18	1000
3	4	1	3	2	4	1	17	1000
3	4	1	3	2	4	1	16	1000
3	4	1	3	3	4	1	4	1000
3	4	1	3	3	4	1	5	1000
3	4	1	3	3	4	1	6	1000
3	4	1	3	3	4	1	7	1000
3	4	1	3	3	4	1	0	1000
3	4	1	3	3	4	1	1	1000
3	4	1	3	3	4	1	2	1000
3	4	1	3	3	4	1	3	6
3	4	1	3	3	4	1	12	1000
3	4	1	3	3	4	1	13	1000
3	4	1	3	3	4	1	14	1000
3	4	1	3	3	4	1	15	1000
3	4	1	3	3	4	1	8	1000
3	4	1	3	3	4	1	9	1000
3	4	1	3	3	4	1	10	1000
3	4	1	3	3	4	1	11	1000
2	3	1	8	2	3	1	8	3000
2	3	1	8	2	4	1	8	2000
2	3	1	8	3	4	1	8	-2000
1	2	1	14	1	2	1	14	1000
1	2	1	14	2	3	1	14	-2000
1	2	1	14	2	4	1	14	-2000
3	4	1	12	3	4	1	16	1000
3	4	1	12	3	4	1	17	1000
3	4	1	12	3	4	1	18	1000
3	4	1	12	3	4	1	19	1000
3	4	1	12	1	4	1	1	1000
3	4	1	12	1	4	1	0	1000
3	4	1	12	1	4	1	3	1000
3	4	1	12	1	4	1	2	1000
3	4	1	12	1	4	1	5	1000
3	4	1	12	1	4	1	4	1000
3	4	1	12	1	4	1	7	1000
3	4	1	12	1	4	1	6	1000
3	4	1	12	1	4	1	9	1000
3	4	1	12	1	4	1	8	1000
3	4	1	12	1	4	1	11	1000
3	4	1	12	1	4	1	10	1000
3	4	1	12	1	4	1	13	1000
3	4	1	12	1	4	1	12	1000
3	4	1	12	1	4	1	15	1000
3	4	1	12	1	4	1	14	1000
3	4	1	12	1	4	1	17	1000
3	4	1	12	1	4	1	16	1000
3	4	1	12	1	4	1	19	1000
3	4	1	12	1	4	1	18	1000
3	4	1	12	2	4	1	3	1000
3	4	1	12	2	4	1	2	1000
3	4	1	12	2	4	1	1	1000
3	4	1	12	2	4	1	0	1000
3	4	1	12	2	4	1	7	1000
3	4	1	12	2	4	1	6	1000
3	4	1	12	2	4	1	5	1000
3	4	1	12	2	4	1	4	1000
3	4	1	12	2	4	1	11	1000
3	4	1	12	2	4	1	10	1000
3	4	1	12	2	4	1	9	1000
3	4	1	12	2	4	1	8	1000
3	4	1	12	2	4	1	15	1000
3	4	1	12	2	4	1	14	1000
3	4	1	12	2	4	1	13	1000
3	4	1	12	2	4	1	12	1000
3	4	1	12	2	4	1	19	1000
3	4	1	12	2	4	1	18	1000
3	4	1	12	2	4	1	17	1000
3	4	1	12	2	4	1	16	1000
3	4	1	12	3	4	1	4	1000
3	4	1	12	3	4	1	5	1000
3	4	1	12	3	4	1	6	1000
3	4	1	12	3	4	1	7	1000
3	4	1	12	3	4	1	0	1000
3	4	1	12	3	4	1	1	1000
3	4	1	12	3	4	1	2	1000
3	4	1	12	3	4	1	3	1000
3	4	1	12	3	4	1	12	2000
3	4	1	12	3	4	1	13	1000
3	4	1	12	3	4	1	14	1000
3	4	1	12	3	4	1	15	1000
3	4	1	12	3	4	1	8	1000
3	4	1	12	3	4	1	9	1000
3	4	1	12	3	4	1	10	1000
3	4	1	12	3	4	1	11	1000
2	3	1	15	2	3	1	15	2000
2	3	1	15	3	4	1	15	-2000
2	3	1	15	2	4	1	15	1000
1	2	1	17	2	4	1	17	-2000
1	2	1	17	1	2	1	17	1000
1	2	1	17	2	3	1	17	-2000
3	4	1	13	3	4	1	16	1000
3	4	1	13	3	4	1	17	1000
3	4	1	13	3	4	1	18	1000
3	4	1	13	3	4	1	19	1000
3	4	1	13	1	4	1	1	1000
3	4	1	13	1	4	1	0	1000
3	4	1	13	1	4	1	3	1000
3	4	1	13	1	4	1	2	1000
3	4	1	13	1	4	1	5	1000
3	4	1	13	1	4	1	4	1000
3	4	1	13	1	4	1	7	1000
3	4	1	13	1	4	1	6	1000
3	4	1	13	1	4	1	9	1000
3	4	1	13	1	4	1	8	1000
3	4	1	13	1	4	1	11	1000
3	4	1	13	1	4	1	10	1000
3	4	1	13	1	4	1	13	1000
3	4	1	13	1	4	1	12	1000
3	4	1	13	1	4	1	15	1000
3	4	1	13	1	4	1	14	1000
3	4	1	13	1	4	1	17	1000
3	4	1	13	1	4	1	16	1000
3	4	1	13	1	4	1	19	1000
3	4	1	13	1	4	1	18	1000
3	4	1	13	2	4	1	3	1000
3	4	1	13	2	4	1	2	1000
3	4	1	13	2	4	1	1	1000
3	4	1	13	2	4	1	0	1000
3	4	1	13	2	4	1	7	1000
3	4	1	13	2	4	1	6	1000
3	4	1	13	2	4	1	5	1000
3	4	1	13	2	4	1	4	1000
3	4	1	13	2	4	1	11	1000
3	4	1	13	2	4	1	10	1000
3	4	1	13	2	4	1	9	1000
3	4	1	13	2	4	1	8	1000
3	4	1	13	2	4	1	15	1000
3	4	1	13	2	4	1	14	1000
3	4	1	13	2	4	1	13	1000
3	4	1	13	2	4	1	12	1000
3	4	1	13	2	4	1	19	1000
3	4	1	13	2	4	1	18	1000
3	4	1	13	2	4	1	17	1000
3	4	1	13	2	4	1	16	1000
3	4	1	13	3	4	1	4	1000
3	4	1	13	3	4	1	5	1000
3	4	1	13	3	4	1	6	1000
3	4	1	13	3	4	1	7	1000
3	4	1	13	3	4	1	0	1000
3	4	1	13	3	4	1	1	1000
3	4	1	13	3	4	1	2	1000
3	4	1	13	3	4	1	3	1000
3	4	1	13	3	4	1	12	1000
3	4	1	13	3	4	1	13	1000
3	4	1	13	3	4	1	14	1000
3	4	1	13	3	4	1	15	1000
3	4	1	13	3	4	1	8	1000
3	4	1	13	3	4	1	9	1000
3	4	1	13	3	4	1	10	1000
3	4	1	13	3	4	1	11	1000
2	3	1	14	2	3	1	14	2000
2	3	1	14	3	4	1	14	-2000
2	3	1	14	2	4	1	14	1000
1	2	1	16	2	4	1	16	-2000
1	2	1	16	1	2	1	16	1000
1	2	1	16	2	3	1	16	-2000
2	3	1	13	3	4	1	13	-2000
2	3	1	13	2	3	1	13	2000
2	3	1	13	2	4	1	13	1000
3	4	1	14	3	4	1	16	1000
3	4	1	14	3	4	1	17	1000
3	4	1	14	3	4	1	18	1000
3	4	1	14	3	4	1	19	1000
3	4	1	14	1	4	1	1	1000
3	4	1	14	1	4	1	0	1000
3	4	1	14	1	4	1	3	1000
3	4	1	14	1	4	1	2	1000
3	4	1	14	1	4	1	5	1000
3	4	1	14	1	4	1	4	1000
3	4	1	14	1	4	1	7	1000
3	4	1	14	1	4	1	6	1000
3	4	1	14	1	4	1	9	1000
3	4	1	14	1	4	1	8	1000
3	4	1	14	1	4	1	11	1000
3	4	1	14	1	4	1	10	1000
3	4	1	14	1	4	1	13	1000
3	4	1	14	1	4	1	12	1000
3	4	1	14	1	4	1	15	1000
3	4	1	14	1	4	1	14	1000
3	4	1	14	1	4	1	17	1000
3	4	1	14	1	4	1	16	1000
3	4	1	14	1	4	1	19	1000
3	4	1	14	1	4	1	18	1000
3	4	1	14	2	4	1	3	1000
3	4	1	14	2	4	1	2	1000
3	4	1	14	2	4	1	1	1000
3	4	1	14	2	4	1	0	1000
3	4	1	14	2	4	1	7	1000
3	4	1	14	2	4	1	6	1000
3	4	1	14	2	4	1	5	1000
3	4	1	14	2	4	1	4	1000
3	4	1	14	2	4	1	11	1000
3	4	1	14	2	4	1	10	1000
3	4	1	14	2	4	1	9	1000
3	4	1	14	2	4	1	8	1000
3	4	1	14	2	4	1	15	1000
3	4	1	14	2	4	1	14	1000
3	4	1	14	2	4	1	13	1000
3	4	1	14	2	4	1	12	1000
3	4	1	14	2	4	1	19	1000
3	4	1	14	2	4	1	18	1000
3	4	1	14	2	4	1	17	1000
3	4	1	14	2	4	1	16	1000
3	4	1	14	3	4	1	4	1000
3	4	1	14	3	4	1	5	1000
3	4	1	14	3	4	1	6	1000
3	4	1	14	3	4	1	7	1000
3	4	1	14	3	4	1	0	1000
3	4	1	14	3	4	1	1	1000
3	4	1	14	3	4	1	2	1000
3	4	1	14	3	4	1	3	1000
3	4	1	14	3	4	1	12	1000
3	4	1	14	3	4	1	13	1000
3	4	1	14	3	4	1	14	1000
3	4	1	14	3	4	1	15	1000
3	4	1	14	3	4	1	8	1000
3	4	1	14	3	4	1	9	1000
3	4	1	14	3	4	1	10	1000
3	4	1	14	3	4	1	11	1000
1	2	1	19	2	4	1	19	-2000
1	2	1	19	1	2	1	19	1000
1	2	1	19	2	3	1	19	-2000
2	3	1	12	3	4	1	12	-2000
2	3	1	12	2	3	1	12	2000
2	3	1	12	2	4	1	12	1000
3	4	1	15	3	4	1	16	1000
3	4	1	15	3	4	1	17	1000
3	4	1	15	3	4	1	18	1000
3	4	1	15	3	4	1	19	1000
3	4	1	15	1	4	1	1	1000
3	4	1	15	1	4	1	0	1000
3	4	1	15	1	4	1	3	1000
3	4	1	15	1	4	1	2	1000
3	4	1	15	1	4	1	5	1000
3	4	1	15	1	4	1	4	1000
3	4	1	15	1	4	1	7	1000
3	4	1	15	1	4	1	6	1000
3	4	1	15	1	4	1	9	1000
3	4	1	15	1	4	1	8	1000
3	4	1	15	1	4	1	11	1000
3	4	1	15	1	4	1	10	1000
3	4	1	15	1	4	1	13	1000
3	4	1	15	1	4	1	12	1000
3	4	1	15	1	4	1	15	1000
3	4	1	15	1	4	1	14	1000
3	4	1	15	1	4	1	17	1000
3	4	1	15	1	4	1	16	1000
3	4	1	15	1	4	1	19	1000
3	4	1	15	1	4	1	18	1000
3	4	1	15	2	4	1	3	1000
3	4	1	15	2	4	1	2	1000
3	4	1	15	2	4	1	1	1000
3	4	1	15	2	4	1	0	1000
3	4	1	15	2	4	1	7	1000
3	4	1	15	2	4	1	6	1000
3	4	1	15	2	4	1	5	1000
3	4	1	15	2	4	1	4	1000
3	4	1	15	2	4	1	11	1000
3	4	1	15	2	4	1	10	1000
3	4	1	15	2	4	1	9	1000
3	4	1	15	2	4	1	8	1000
3	4	1	15	2	4	1	15	1000
3	4	1	15	2	4	1	14	1000
3	4	1	15	2	4	1	13	1000
3	4	1	15	2	4	1	12	1000
3	4	1	15	2	4	1	19	1000
3	4	1	15	2	4	1	18	1000
3	4	1	15	2	4	1	17	1000
3	4	1	15	2	4	1	16	1000
3	4	1	15	3	4	1	4	1000
3	4	1	15	3	4	1	5	1000
3	4	1	15	3	4	1	6	1000
3	4	1	15	3	4	1	7	1000
3	4	1	15	3	4	1	0	1000
3	4	1	15	3	4	1	1	1000
3	4	1	15	3	4	1	2	1000
3	4	1	15	3	4	1	3	1000
3	4	1	15	3	4	1	12	1000
3	4	1	15	3	4	1	13	1000
3	4	1	15	3	4	1	14	1000
3	4	1	15	3	4	1	15	1000
3	4	1	15	3	4	1	8	1000
3	4	1	15	3	4	1	9	1000
3	4	1	15	3	4	1	10	1000
3	4	1	15	3	4	1	11	1000
1	2	1	18	2	4	1	18	-2000
1	2	1	18	1	2	1	18	1000
1	2	1	18	2	3	1	18	-2000
3	4	1	8	3	4	1	16	1000
3	4	1	8	3	4	1	17	1000
3	4	1	8	3	4	1	18	1000
3	4	1	8	3	4	1	19	1000
3	4	1	8	1	4	1	1	1000
3	4	1	8	1	4	1	0	1000
3	4	1	8	1	4	1	3	1000
3	4	1	8	1	4	1	2	1000
3	4	1	8	1	4	1	5	1000
3	4	1	8	1	4	1	4	1000
3	4	1	8	1	4	1	7	1000
3	4	1	8	1	4	1	6	1000
3	4	1	8	1	4	1	9	1000
3	4	1	8	1	4	1	8	1000
3	4	1	8	1	4	1	11	1000
3	4	1	8	1	4	1	10	1000
3	4	1	8	1	4	1	13	1000
3	4	1	8	1	4	1	12	1000
3	4	1	8	1	4	1	15	1000
3	4	1	8	1	4	1	14	1000
3	4	1	8	1	4	1	17	1000
3	4	1	8	1	4	1	16	1000
3	4	1	8	1	4	1	19	1000
3	4	1	8	1	4	1	18	1000
3	4	1	8	2	4	1	3	1000
3	4	1	8	2	4	1	2	1000
3	4	1	8	2	4	1	1	1000
3	4	1	8	2	4	1	0	1000
3	4	1	8	2	4	1	7	1000
3	4	1	8	2	4	1	6	1000
3	4	1	8	2	4	1	5	1000
3	4	1	8	2	4	1	4	1000
3	4	1	8	2	4	1	11	1000
3	4	1	8	2	4	1	10	1000
3	4	1	8	2	4	1	9	1000
3	4	1	8	2	4	1	8	1000
3	4	1	8	2	4	1	15	1000
3	4	1	8	2	4	1	14	1000
3	4	1	8	2	4	1	13	1000
3	4	1	8	2	4	1	12	1000
3	4	1	8	2	4	1	19	1000
3	4	1	8	2	4	1	18	1000
3	4	1	8	2	4	1	17	1000
3	4	1	8	2	4	1	16	1000
3	4	1	8	3	4	1	4	1000
3	4	1	8	3	4	1	5	1000
3	4	1	8	3	4	1	6	1000
3	4	1	8	3	4	1	7	1000
3	4	1	8	3	4	1	0	1000
3	4	1	8	3	4	1	1	1000
3	4	1	8	3	4	1	2	1000
3	4	1	8	3	4	1	3	1000
3	4	1	8	3	4	1	12	1000
3	4	1	8	3	4	1	13	1000
3	4	1	8	3	4	1	14	1000
3	4	1	8	3	4	1	15	1000
3	4	1	8	3	4	1	8	3000
3	4	1	8	3	4	1	9	1000
3	4	1	8	3	4	1	10	1000
3	4	1	8	3	4	1	11	1000
2	3	1	19	2	4	1	19	1000
2	3	1	19	3	4	1	19	-2000
2	3	1	19	2	3	1	19	2000
3	4	1	9	3	4	1	16	1000
3	4	1	9	3	4	1	17	1000
3	4	1	9	3	4	1	18	1000
3	4	1	9	3	4	1	19	1000
3	4	1	9	1	4	1	1	1000
3	4	1	9	1	4	1	0	1000
3	4	1	9	1	4	1	3	1000
3	4	1	9	1	4	1	2	1000
3	4	1	9	1	4	1	5	1000
3	4	1	9	1	4	1	4	1000
3	4	1	9	1	4	1	7	1000
3	4	1	9	1	4	1	6	1000
3	4	1	9	1	4	1	9	1000
3	4	1	9	1	4	1	8	1000
3	4	1	9	1	4	1	11	1000
3	4	1	9	1	4	1	10	1000
3	4	1	9	1	4	1	13	1000
3	4	1	9	1	4	1	12	1000
3	4	1	9	1	4	1	15	1000
3	4	1	9	1	4	1	14	1000
3	4	1	9	1	4	1	17	1000
3	4	1	9	1	4	1	16	1000
3	4	1	9	1	4	1	19	1000
3	4	1	9	1	4	1	18	1000
3	4	1	9	2	4	1	3	1000
3	4	1	9	2	4	1	2	1000
3	4	1	9	2	4	1	1	1000
3	4	1	9	2	4	1	0	1000
3	4	1	9	2	4	1	7	1000
3	4	1	9	2	4	1	6	1000
3	4	1	9	2	4	1	5	1000
3	4	1	9	2	4	1	4	1000
3	4	1	9	2	4	1	11	1000
3	4	1	9	2	4	1	10	1000
3	4	1	9	2	4	1	9	1000
3	4	1	9	2	4	1	8	1000
3	4	1	9	2	4	1	15	1000
3	4	1	9	2	4	1	14	1000
3	4	1	9	2	4	1	13	1000
3	4	1	9	2	4	1	12	1000
3	4	1	9	2	4	1	19	1000
3	4	1	9	2	4	1	18	1000
3	4	1	9	2	4	1	17	1000
3	4	1	9	2	4	1	16	1000
3	4	1	9	3	4	1	4	1000
3	4	1	9	3	4	1	5	1000
3	4	1	9	3	4	1	6	1000
3	4	1	9	3	4	1	7	1000
3	4	1	9	3	4	1	0	1000
3	4	1	9	3	4	1	1	1000
3	4	1	9	3	4	1	2	1000
3	4	1	9	3	4	1	3	1000
3	4	1	9	3	4	1	12	1000
3	4	1	9	3	4	1	13	1000
3	4	1	9	3	4	1	14	1000
3	4	1	9	3	4	1	15	1000
3	4	1	9	3	4	1	8	1000
3	4	1	9	3	4	1	9	2000
3	4	1	9	3	4	1	10	1000
3	4	1	9	3	4	1	11	1000
2	3	1	18	2	4	1	18	1000
2	3	1	18	3	4	1	18	-2000
2	3	1	18	2	3	1	18	2000
3	4	1	10	3	4	1	16	1000
3	4	1	10	3	4	1	17	1000
3	4	1	10	3	4	1	18	1000
3	4	1	10	3	4	1	19	1000
3	4	1	10	1	4	1	1	1000
3	4	1	10	1	4	1	0	1000
3	4	1	10	1	4	1	3	1000
3	4	1	10	1	4	1	2	1000
3	4	1	10	1	4	1	5	1000
3	4	1	10	1	4	1	4	1000
3	4	1	10	1	4	1	7	1000
3	4	1	10	1	4	1	6	1000
3	4	1	10	1	4	1	9	1000
3	4	1	10	1	4	1	8	1000
3	4	1	10	1	4	1	11	1000
3	4	1	10	1	4	1	10	1000
3	4	1	10	1	4	1	13	1000
3	4	1	10	1	4	1	12	1000
3	4	1	10	1	4	1	15	1000
3	4	1	10	1	4	1	14	1000
3	4	1	10	1	4	1	17	1000
3	4	1	10	1	4	1	16	1000
3	4	1	10	1	4	1	19	1000
3	4	1	10	1	4	1	18	1000
3	4	1	10	2	4	1	3	1000
3	4	1	10	2	4	1	2	1000
3	4	1	10	2	4	1	1	1000
3	4	1	10	2	4	1	0	1000
3	4	1	10	2	4	1	7	1000
3	4	1	10	2	4	1	6	1000
3	4	1	10	2	4	1	5	1000
3	4	1	10	2	4	1	4	1000
3	4	1	10	2	4	1	11	1000
3	4	1	10	2	4	1	10	1000
3	4	1	10	2	4	1	9	1000
3	4	1	10	2	4	1	8	1000
3	4	1	10	2	4	1	15	1000
3	4	1	10	2	4	1	14	1000
3	4	1	10	2	4	1	13	1000
3	4	1	10	2	4	1	12	1000
3	4	1	10	2	4	1	19	1000
3	4	1	10	2	4	1	18	1000
3	4	1	10	2	4	1	17	1000
3	4	1	10	2	4	1	16	1000
3	4	1	10	3	4	1	4	1000
